reactor,run,echem,rep,minutes,E,t,electrode,current,exp
transfer,1,GC,1,954.3666666666667,-0.319,106.66689,i1,3.6500825e-7,1
transfer,1,GC,1,954.3666666666667,-0.32,107.00023,i1,3.6504684e-7,1
transfer,1,GC,1,954.3666666666667,-0.321,107.33356,i1,3.6516215e-7,1
transfer,1,GC,1,954.3666666666667,-0.322,107.6669,i1,3.6530142e-7,1
transfer,1,GC,1,954.3666666666667,-0.323,108.00024,i1,3.6544046e-7,1
transfer,1,GC,1,954.3666666666667,-0.324,108.33357,i1,3.6547959e-7,1
transfer,1,GC,1,954.3666666666667,-0.325,108.66691,i1,3.6556821e-7,1
transfer,1,GC,1,954.3666666666667,-0.326,109.00024,i1,3.6555141e-7,1
transfer,1,GC,1,954.3666666666667,-0.327,109.33358,i1,3.656225e-7,1
transfer,1,GC,1,954.3666666666667,-0.328,109.66692,i1,3.6562642e-7,1
transfer,1,GC,1,954.3666666666667,-0.329,110.00025,i1,3.6573897e-7,1
transfer,1,GC,1,954.3666666666667,-0.33,110.33359,i1,3.6581966e-7,1
transfer,1,GC,1,954.3666666666667,-0.331,110.66692,i1,3.6584504e-7,1
transfer,1,GC,1,954.3666666666667,-0.332,111.00026,i1,3.6590504e-7,1
transfer,1,GC,1,954.3666666666667,-0.333,111.3336,i1,3.6593332e-7,1
transfer,1,GC,1,954.3666666666667,-0.334,111.66693,i1,3.6593832e-7,1
transfer,1,GC,1,954.3666666666667,-0.335,112.00027,i1,3.6597817e-7,1
transfer,1,GC,1,954.3666666666667,-0.336,112.3336,i1,3.6598095e-7,1
transfer,1,GC,1,954.3666666666667,-0.337,112.66694,i1,3.6597353e-7,1
transfer,1,GC,1,954.3666666666667,-0.338,113.00027,i1,3.6575034e-7,1
transfer,1,GC,1,954.3666666666667,-0.339,113.33361,i1,3.6592249e-7,1
transfer,1,GC,1,954.3666666666667,-0.34,113.66695,i1,3.6601054e-7,1
transfer,1,GC,1,954.3666666666667,-0.341,114.00028,i1,3.6602518e-7,1
transfer,1,GC,1,954.3666666666667,-0.342,114.33362,i1,3.6599619e-7,1
transfer,1,GC,1,954.3666666666667,-0.343,114.66695,i1,3.6597302e-7,1
transfer,1,GC,1,954.3666666666667,-0.344,115.00029,i1,3.6596558e-7,1
transfer,1,GC,1,954.3666666666667,-0.345,115.33363,i1,3.6594832e-7,1
transfer,1,GC,1,954.3666666666667,-0.346,115.66696,i1,3.6590993e-7,1
transfer,1,GC,1,954.3666666666667,-0.347,116.0003,i1,3.6588514e-7,1
transfer,1,GC,1,954.3666666666667,-0.348,116.33363,i1,3.6585357e-7,1
transfer,1,GC,1,954.3666666666667,-0.349,116.66697,i1,3.6582543e-7,1
transfer,1,GC,1,954.3666666666667,-0.35,117.00031,i1,3.6573493e-7,1
transfer,1,GC,1,954.3666666666667,-0.351,117.33364,i1,3.6571791e-7,1
transfer,1,GC,1,954.3666666666667,-0.352,117.66698,i1,3.6562932e-7,1
transfer,1,GC,1,954.3666666666667,-0.353,118.00031,i1,3.6560223e-7,1
transfer,1,GC,1,954.3666666666667,-0.354,118.33365,i1,3.6558785e-7,1
transfer,1,GC,1,954.3666666666667,-0.355,118.66698,i1,3.6556091e-7,1
transfer,1,GC,1,954.3666666666667,-0.356,119.00032,i1,3.6551901e-7,1
transfer,1,GC,1,954.3666666666667,-0.357,119.33366,i1,3.654724e-7,1
transfer,1,GC,1,954.3666666666667,-0.358,119.66699,i1,3.6539819e-7,1
transfer,1,GC,1,954.3666666666667,-0.359,120.00033,i1,3.6527405e-7,1
transfer,1,GC,1,954.3666666666667,-0.36,120.33366,i1,3.6516391e-7,1
transfer,1,GC,1,954.3666666666667,-0.361,120.667,i1,3.650992e-7,1
transfer,1,GC,1,954.3666666666667,-0.362,121.00034,i1,3.6506074e-7,1
transfer,1,GC,1,954.3666666666667,-0.363,121.33367,i1,3.6499722e-7,1
transfer,1,GC,1,954.3666666666667,-0.364,121.66701,i1,3.649439e-7,1
transfer,1,GC,1,954.3666666666667,-0.365,122.00034,i1,3.6483303e-7,1
transfer,1,GC,1,954.3666666666667,-0.366,122.33368,i1,3.6466497e-7,1
transfer,1,GC,1,954.3666666666667,-0.367,122.66702,i1,3.6462106e-7,1
transfer,1,GC,1,954.3666666666667,-0.368,123.00035,i1,3.6457197e-7,1
transfer,1,GC,1,954.3666666666667,-0.369,123.33369,i1,3.6452386e-7,1
transfer,1,GC,1,954.3666666666667,-0.37,123.66702,i1,3.6449279e-7,1
transfer,1,GC,1,954.3666666666667,-0.371,124.00036,i1,3.6438962e-7,1
transfer,1,GC,1,954.3666666666667,-0.372,124.33369,i1,3.642314e-7,1
transfer,1,GC,1,954.3666666666667,-0.373,124.66703,i1,3.6413397e-7,1
transfer,1,GC,1,954.3666666666667,-0.374,125.00037,i1,3.6406135e-7,1
transfer,1,GC,1,954.3666666666667,-0.375,125.3337,i1,3.639997e-7,1
transfer,1,GC,1,954.3666666666667,-0.376,125.66704,i1,3.639708e-7,1
transfer,1,GC,1,954.3666666666667,-0.377,126.00037,i1,3.6379029e-7,1
transfer,1,GC,1,954.3666666666667,-0.378,126.33371,i1,3.6367845e-7,1
transfer,1,GC,1,954.3666666666667,-0.379,126.66705,i1,3.6360996e-7,1
transfer,1,GC,1,954.3666666666667,-0.38,127.00038,i1,3.6356172e-7,1
transfer,1,GC,1,954.3666666666667,-0.381,127.33372,i1,3.6348496e-7,1
transfer,1,GC,1,954.3666666666667,-0.382,127.66705,i1,3.6336402e-7,1
transfer,1,GC,1,954.3666666666667,-0.383,128.00038,i1,3.631792e-7,1
transfer,1,GC,1,954.3666666666667,-0.384,128.33371,i1,3.6313403e-7,1
transfer,1,GC,1,954.3666666666667,-0.385,128.66704,i1,3.6309902e-7,1
transfer,1,GC,1,954.3666666666667,-0.386,129.00037,i1,3.6304442e-7,1
transfer,1,GC,1,954.3666666666667,-0.387,129.33369,i1,3.6298405e-7,1
transfer,1,GC,1,954.3666666666667,-0.388,129.66702,i1,3.6290049e-7,1
transfer,1,GC,1,954.3666666666667,-0.389,130.00035,i1,3.6281011e-7,1
transfer,1,GC,1,954.3666666666667,-0.39,130.33368,i1,3.6269893e-7,1
transfer,1,GC,1,954.3666666666667,-0.391,130.66701,i1,3.6265939e-7,1
transfer,1,GC,1,954.3666666666667,-0.392,131.00034,i1,3.6262662e-7,1
transfer,1,GC,1,954.3666666666667,-0.393,131.33366,i1,3.6259391e-7,1
transfer,1,GC,1,954.3666666666667,-0.394,131.66699,i1,3.6254642e-7,1
transfer,1,GC,1,954.3666666666667,-0.395,132.00032,i1,3.6250768e-7,1
transfer,1,GC,1,954.3666666666667,-0.396,132.33365,i1,3.624572e-7,1
transfer,1,GC,1,954.3666666666667,-0.397,132.66698,i1,3.623592e-7,1
transfer,1,GC,1,954.3666666666667,-0.398,133.00031,i1,3.622774e-7,1
transfer,1,GC,1,954.3666666666667,-0.399,133.33363,i1,3.6223457e-7,1
transfer,1,GC,10,979.7833333333333,0,0.33333334,i1,-4.2229708e-8,1
transfer,1,GC,10,979.7833333333333,-0.001,0.66666669,i1,-3.8244192e-8,1
transfer,1,GC,10,979.7833333333333,-0.002,1,i1,-3.5075143e-8,1
transfer,1,GC,10,979.7833333333333,-0.003,1.3333334,i1,-3.2294157e-8,1
transfer,1,GC,10,979.7833333333333,-0.004,1.6666667,i1,-2.998695e-8,1
transfer,1,GC,10,979.7833333333333,-0.005,2,i1,-2.7975297e-8,1
transfer,1,GC,10,979.7833333333333,-0.006,2.3333333,i1,-2.6159197e-8,1
transfer,1,GC,10,979.7833333333333,-0.007,2.6666665,i1,-2.4567084e-8,1
transfer,1,GC,10,979.7833333333333,-0.008,2.9999998,i1,-2.3125708e-8,1
transfer,1,GC,10,979.7833333333333,-0.009,3.333333,i1,-2.185895e-8,1
transfer,1,GC,10,979.7833333333333,-0.01,3.6666663,i1,-2.0658335e-8,1
transfer,1,GC,10,979.7833333333333,-0.011,3.9999995,i1,-1.9604144e-8,1
transfer,1,GC,10,979.7833333333333,-0.012,4.333333,i1,-1.8609622e-8,1
transfer,1,GC,10,979.7833333333333,-0.013,4.6666665,i1,-1.7751857e-8,1
transfer,1,GC,10,979.7833333333333,-0.014,5,i1,-1.6945934e-8,1
transfer,1,GC,10,979.7833333333333,-0.015,5.3333335,i1,-1.6078266e-8,1
transfer,1,GC,10,979.7833333333333,-0.016,5.666667,i1,-1.5379703e-8,1
transfer,1,GC,10,979.7833333333333,-0.017,6.0000005,i1,-1.4736339e-8,1
transfer,1,GC,10,979.7833333333333,-0.018,6.333334,i1,-1.4095134e-8,1
transfer,1,GC,10,979.7833333333333,-0.019,6.6666675,i1,-1.3525421e-8,1
transfer,1,GC,10,979.7833333333333,-0.02,7.000001,i1,-1.2978074e-8,1
transfer,1,GC,10,979.7833333333333,-0.021,7.3333344,i1,-1.2441352e-8,1
transfer,1,GC,10,979.7833333333333,-0.022,7.6666679,i1,-1.1915573e-8,1
transfer,1,GC,10,979.7833333333333,-0.023,8.000001,i1,-1.1467439e-8,1
transfer,1,GC,10,979.7833333333333,-0.024,8.333334,i1,-1.1018187e-8,1
transfer,1,GC,10,979.7833333333333,-0.025,8.666667,i1,-1.0584832e-8,1
transfer,1,GC,10,979.7833333333333,-0.026,9,i1,-1.0150598e-8,1
transfer,1,GC,10,979.7833333333333,-0.027,9.333333,i1,-9.7263486e-9,1
transfer,1,GC,10,979.7833333333333,-0.028,9.666666,i1,-9.33517e-9,1
transfer,1,GC,10,979.7833333333333,-0.029,9.999999,i1,-9.0852215e-9,1
transfer,1,GC,10,979.7833333333333,-0.03,10.333332,i1,-8.6958805e-9,1
transfer,1,GC,10,979.7833333333333,-0.031,10.666665,i1,-8.3657321e-9,1
transfer,1,GC,10,979.7833333333333,-0.032,10.999998,i1,-8.1077953e-9,1
transfer,1,GC,10,979.7833333333333,-0.033,11.333331,i1,-7.7536022e-9,1
transfer,1,GC,10,979.7833333333333,-0.034,11.666664,i1,-7.4802484e-9,1
transfer,1,GC,10,979.7833333333333,-0.035,11.999997,i1,-7.2326958e-9,1
transfer,1,GC,10,979.7833333333333,-0.036,12.33333,i1,-6.9544694e-9,1
transfer,1,GC,10,979.7833333333333,-0.037,12.666663,i1,-6.6958941e-9,1
transfer,1,GC,10,979.7833333333333,-0.038,12.999996,i1,-6.4773391e-9,1
transfer,1,GC,10,979.7833333333333,-0.039,13.333329,i1,-6.2507159e-9,1
transfer,1,GC,10,979.7833333333333,-0.04,13.666662,i1,-5.9960543e-9,1
transfer,1,GC,10,979.7833333333333,-0.041,13.999995,i1,-5.7729461e-9,1
transfer,1,GC,10,979.7833333333333,-0.042,14.333328,i1,-5.6032783e-9,1
transfer,1,GC,10,979.7833333333333,-0.043,14.666661,i1,-5.3370344e-9,1
transfer,1,GC,10,979.7833333333333,-0.044,14.999994,i1,-5.2285558e-9,1
transfer,1,GC,10,979.7833333333333,-0.045,15.333327,i1,-4.9518469e-9,1
transfer,1,GC,10,979.7833333333333,-0.046,15.66666,i1,-4.7967976e-9,1
transfer,1,GC,10,979.7833333333333,-0.047,15.999993,i1,-4.6897566e-9,1
transfer,1,GC,10,979.7833333333333,-0.048,16.333326,i1,-4.4680859e-9,1
transfer,1,GC,10,979.7833333333333,-0.049,16.66666,i1,-4.3061665e-9,1
transfer,1,GC,10,979.7833333333333,-0.05,16.999994,i1,-4.1618216e-9,1
transfer,1,GC,10,979.7833333333333,-0.051,17.333328,i1,-3.9360768e-9,1
transfer,1,GC,10,979.7833333333333,-0.052,17.666662,i1,-3.8088261e-9,1
transfer,1,GC,10,979.7833333333333,-0.053,17.999996,i1,-3.5808452e-9,1
transfer,1,GC,10,979.7833333333333,-0.054,18.33333,i1,-3.4023107e-9,1
transfer,1,GC,10,979.7833333333333,-0.055,18.666664,i1,-3.354941e-9,1
transfer,1,GC,10,979.7833333333333,-0.056,18.999998,i1,-3.2778558e-9,1
transfer,1,GC,10,979.7833333333333,-0.057,19.333332,i1,-3.152522e-9,1
transfer,1,GC,10,979.7833333333333,-0.058,19.666666,i1,-2.9504226e-9,1
transfer,1,GC,10,979.7833333333333,-0.059,20,i1,-2.8024025e-9,1
transfer,1,GC,10,979.7833333333333,-0.06,20.333334,i1,-2.7706097e-9,1
transfer,1,GC,10,979.7833333333333,-0.061,20.666668,i1,-2.7183675e-9,1
transfer,1,GC,10,979.7833333333333,-0.062,21.000002,i1,-2.5124336e-9,1
transfer,1,GC,10,979.7833333333333,-0.063,21.333336,i1,-2.3492364e-9,1
transfer,1,GC,10,979.7833333333333,-0.064,21.66667,i1,-2.2679969e-9,1
transfer,1,GC,10,979.7833333333333,-0.065,22.000004,i1,-2.2049707e-9,1
transfer,1,GC,10,979.7833333333333,-0.066,22.333338,i1,-1.9800253e-9,1
transfer,1,GC,10,979.7833333333333,-0.067,22.666672,i1,-1.8910375e-9,1
transfer,1,GC,10,979.7833333333333,-0.068,23.000006,i1,-1.8157894e-9,1
transfer,1,GC,10,979.7833333333333,-0.069,23.33334,i1,-1.7437365e-9,1
transfer,1,GC,10,979.7833333333333,-0.07,23.666674,i1,-1.6347784e-9,1
transfer,1,GC,10,979.7833333333333,-0.071,24.000008,i1,-1.4750958e-9,1
transfer,1,GC,10,979.7833333333333,-0.072,24.333342,i1,-1.3786792e-9,1
transfer,1,GC,10,979.7833333333333,-0.073,24.666676,i1,-1.3159724e-9,1
transfer,1,GC,10,979.7833333333333,-0.074,25.00001,i1,-1.2704402e-9,1
transfer,1,GC,10,979.7833333333333,-0.075,25.333344,i1,-1.1772187e-9,1
transfer,1,GC,10,979.7833333333333,-0.076,25.666677,i1,-1.023687e-9,1
transfer,1,GC,10,979.7833333333333,-0.077,26.000011,i1,-9.2311642e-10,1
transfer,1,GC,10,979.7833333333333,-0.078,26.333345,i1,-8.947586e-10,1
transfer,1,GC,10,979.7833333333333,-0.079,26.666679,i1,-8.3229151e-10,1
transfer,1,GC,10,979.7833333333333,-0.08,27.000013,i1,-7.3395767e-10,1
transfer,1,GC,10,979.7833333333333,-0.081,27.333347,i1,-7.0551998e-10,1
transfer,1,GC,10,979.7833333333333,-0.082,27.666681,i1,-6.0774535e-10,1
transfer,1,GC,10,979.7833333333333,-0.083,28.000015,i1,-5.1923693e-10,1
transfer,1,GC,10,979.7833333333333,-0.084,28.333349,i1,-4.3895626e-10,1
transfer,1,GC,10,979.7833333333333,-0.085,28.666683,i1,-3.4485617e-10,1
transfer,1,GC,10,979.7833333333333,-0.086,29.000017,i1,-3.3878519e-10,1
transfer,1,GC,10,979.7833333333333,-0.087,29.333351,i1,-3.1817585e-10,1
transfer,1,GC,10,979.7833333333333,-0.088,29.666685,i1,-2.7695712e-10,1
transfer,1,GC,10,979.7833333333333,-0.089,30.000019,i1,-2.3813482e-10,1
transfer,1,GC,10,979.7833333333333,-0.09,30.333353,i1,-1.0265625e-10,1
transfer,1,GC,10,979.7833333333333,-0.091,30.666687,i1,1.7245481e-11,1
transfer,1,GC,10,979.7833333333333,-0.092,31.000021,i1,7.3801402e-11,1
transfer,1,GC,10,979.7833333333333,-0.093,31.333355,i1,1.1637809e-10,1
transfer,1,GC,10,979.7833333333333,-0.094,31.666689,i1,1.508868e-10,1
transfer,1,GC,10,979.7833333333333,-0.095,32.000023,i1,1.8994872e-10,1
transfer,1,GC,10,979.7833333333333,-0.096,32.333355,i1,2.2493671e-10,1
transfer,1,GC,10,979.7833333333333,-0.097,32.666687,i1,2.8796301e-10,1
transfer,1,GC,10,979.7833333333333,-0.098,33.000019,i1,4.0866355e-10,1
transfer,1,GC,10,979.7833333333333,-0.099,33.333351,i1,4.8574894e-10,1
transfer,1,GC,10,979.7833333333333,-0.1,33.666683,i1,5.4917465e-10,1
transfer,1,GC,10,979.7833333333333,-0.101,34.000015,i1,5.9534599e-10,1
transfer,1,GC,10,979.7833333333333,-0.102,34.333347,i1,6.1747313e-10,1
transfer,1,GC,10,979.7833333333333,-0.103,34.666679,i1,6.6300543e-10,1
transfer,1,GC,10,979.7833333333333,-0.104,35.000011,i1,6.8481298e-10,1
transfer,1,GC,10,979.7833333333333,-0.105,35.333344,i1,7.0150818e-10,1
transfer,1,GC,10,979.7833333333333,-0.106,35.666676,i1,7.525523e-10,1
transfer,1,GC,10,979.7833333333333,-0.107,36.000008,i1,7.9936263e-10,1
transfer,1,GC,10,979.7833333333333,-0.108,36.33334,i1,8.916255e-10,1
transfer,1,GC,10,979.7833333333333,-0.109,36.666672,i1,9.7566066e-10,1
transfer,1,GC,10,979.7833333333333,-0.11,37.000004,i1,1.0010628e-9,1
transfer,1,GC,10,979.7833333333333,-0.111,37.333336,i1,1.048752e-9,1
transfer,1,GC,10,979.7833333333333,-0.112,37.666668,i1,1.0713583e-9,1
transfer,1,GC,10,979.7833333333333,-0.113,38,i1,1.0976392e-9,1
transfer,1,GC,10,979.7833333333333,-0.114,38.333332,i1,1.1353433e-9,1
transfer,1,GC,10,979.7833333333333,-0.115,38.666664,i1,1.1563519e-9,1
transfer,1,GC,10,979.7833333333333,-0.116,38.999996,i1,1.19126e-9,1
transfer,1,GC,10,979.7833333333333,-0.117,39.333328,i1,1.2316e-9,1
transfer,1,GC,10,979.7833333333333,-0.118,39.66666,i1,1.2614757e-9,1
transfer,1,GC,10,979.7833333333333,-0.119,39.999992,i1,1.3279369e-9,1
transfer,1,GC,10,979.7833333333333,-0.12,40.333324,i1,1.4161258e-9,1
transfer,1,GC,10,979.7833333333333,-0.121,40.666656,i1,1.4458416e-9,1
transfer,1,GC,10,979.7833333333333,-0.122,40.999989,i1,1.5011993e-9,1
transfer,1,GC,10,979.7833333333333,-0.123,41.333321,i1,1.5257229e-9,1
transfer,1,GC,10,979.7833333333333,-0.124,41.666653,i1,1.5515245e-9,1
transfer,1,GC,10,979.7833333333333,-0.125,41.999985,i1,1.576687e-9,1
transfer,1,GC,10,979.7833333333333,-0.126,42.333317,i1,1.6006515e-9,1
transfer,1,GC,10,979.7833333333333,-0.127,42.666649,i1,1.624456e-9,1
transfer,1,GC,10,979.7833333333333,-0.128,42.999981,i1,1.6453849e-9,1
transfer,1,GC,10,979.7833333333333,-0.129,43.333313,i1,1.6589647e-9,1
transfer,1,GC,10,979.7833333333333,-0.13,43.666645,i1,1.6867634e-9,1
transfer,1,GC,10,979.7833333333333,-0.131,43.999977,i1,1.705136e-9,1
transfer,1,GC,10,979.7833333333333,-0.132,44.333309,i1,1.7477128e-9,1
transfer,1,GC,10,979.7833333333333,-0.133,44.666641,i1,1.8109787e-9,1
transfer,1,GC,10,979.7833333333333,-0.134,44.999973,i1,1.8513987e-9,1
transfer,1,GC,10,979.7833333333333,-0.135,45.333305,i1,1.9192976e-9,1
transfer,1,GC,10,979.7833333333333,-0.136,45.666637,i1,1.9792086e-9,1
transfer,1,GC,10,979.7833333333333,-0.137,45.999969,i1,2.0030131e-9,1
transfer,1,GC,10,979.7833333333333,-0.138,46.333302,i1,2.026658e-9,1
transfer,1,GC,10,979.7833333333333,-0.139,46.666634,i1,2.0523798e-9,1
transfer,1,GC,10,979.7833333333333,-0.14,46.999966,i1,2.0694744e-9,1
transfer,1,GC,10,979.7833333333333,-0.141,47.333298,i1,2.0873676e-9,1
transfer,1,GC,10,979.7833333333333,-0.142,47.66663,i1,2.1096547e-9,1
transfer,1,GC,10,979.7833333333333,-0.143,47.999962,i1,2.1313025e-9,1
transfer,1,GC,10,979.7833333333333,-0.144,48.333294,i1,2.1479976e-9,1
transfer,1,GC,10,979.7833333333333,-0.145,48.666626,i1,2.1601396e-9,1
transfer,1,GC,10,979.7833333333333,-0.146,48.999958,i1,2.2200504e-9,1
transfer,1,GC,10,979.7833333333333,-0.147,49.33329,i1,2.2984139e-9,1
transfer,1,GC,10,979.7833333333333,-0.148,49.666622,i1,2.278284e-9,1
transfer,1,GC,10,979.7833333333333,-0.149,49.999954,i1,2.2987336e-9,1
transfer,1,GC,10,979.7833333333333,-0.15,50.333286,i1,2.3783751e-9,1
transfer,1,GC,10,979.7833333333333,-0.151,50.666618,i1,2.4354103e-9,1
transfer,1,GC,10,979.7833333333333,-0.152,50.99995,i1,2.4930047e-9,1
transfer,1,GC,10,979.7833333333333,-0.153,51.333282,i1,2.4999545e-9,1
transfer,1,GC,10,979.7833333333333,-0.154,51.666615,i1,2.534623e-9,1
transfer,1,GC,10,979.7833333333333,-0.155,51.999947,i1,2.5558713e-9,1
transfer,1,GC,10,979.7833333333333,-0.156,52.333279,i1,2.5819125e-9,1
transfer,1,GC,10,979.7833333333333,-0.157,52.666611,i1,2.5982083e-9,1
transfer,1,GC,10,979.7833333333333,-0.158,52.999943,i1,2.6187377e-9,1
transfer,1,GC,10,979.7833333333333,-0.159,53.333275,i1,2.641344e-9,1
transfer,1,GC,10,979.7833333333333,-0.16,53.666607,i1,2.6591578e-9,1
transfer,1,GC,10,979.7833333333333,-0.161,53.999939,i1,2.6785689e-9,1
transfer,1,GC,10,979.7833333333333,-0.162,54.333271,i1,2.7232225e-9,1
transfer,1,GC,10,979.7833333333333,-0.163,54.666603,i1,2.7374414e-9,1
transfer,1,GC,10,979.7833333333333,-0.164,54.999935,i1,2.7900031e-9,1
transfer,1,GC,10,979.7833333333333,-0.165,55.333267,i1,2.8752365e-9,1
transfer,1,GC,10,979.7833333333333,-0.166,55.666599,i1,2.8999199e-9,1
transfer,1,GC,10,979.7833333333333,-0.167,55.999931,i1,2.9668601e-9,1
transfer,1,GC,10,979.7833333333333,-0.168,56.333263,i1,2.9922624e-9,1
transfer,1,GC,10,979.7833333333333,-0.169,56.666595,i1,3.0230167e-9,1
transfer,1,GC,10,979.7833333333333,-0.17,56.999928,i1,3.0449043e-9,1
transfer,1,GC,10,979.7833333333333,-0.171,57.33326,i1,3.0990637e-9,1
transfer,1,GC,10,979.7833333333333,-0.172,57.666592,i1,3.1001819e-9,1
transfer,1,GC,10,979.7833333333333,-0.173,57.999924,i1,3.1144807e-9,1
transfer,1,GC,10,979.7833333333333,-0.174,58.333256,i1,3.112244e-9,1
transfer,1,GC,10,979.7833333333333,-0.175,58.666588,i1,3.1497882e-9,1
transfer,1,GC,10,979.7833333333333,-0.176,58.99992,i1,3.1534628e-9,1
transfer,1,GC,10,979.7833333333333,-0.177,59.333252,i1,3.2108973e-9,1
transfer,1,GC,10,979.7833333333333,-0.178,59.666584,i1,3.3097103e-9,1
transfer,1,GC,10,979.7833333333333,-0.179,59.999916,i1,3.3338345e-9,1
transfer,1,GC,10,979.7833333333333,-0.18,60.333248,i1,3.3812839e-9,1
transfer,1,GC,10,979.7833333333333,-0.181,60.66658,i1,3.4829728e-9,1
transfer,1,GC,10,979.7833333333333,-0.182,60.999912,i1,3.5049401e-9,1
transfer,1,GC,10,979.7833333333333,-0.183,61.333244,i1,3.5471175e-9,1
transfer,1,GC,10,979.7833333333333,-0.184,61.666576,i1,3.5805081e-9,1
transfer,1,GC,10,979.7833333333333,-0.185,61.999908,i1,3.6113419e-9,1
transfer,1,GC,10,979.7833333333333,-0.186,62.333241,i1,3.6270786e-9,1
transfer,1,GC,10,979.7833333333333,-0.187,62.666573,i1,3.6097445e-9,1
transfer,1,GC,10,979.7833333333333,-0.188,62.999905,i1,3.6735694e-9,1
transfer,1,GC,10,979.7833333333333,-0.189,63.333237,i1,3.7814094e-9,1
transfer,1,GC,10,979.7833333333333,-0.19,63.666569,i1,3.9036276e-9,1
transfer,1,GC,10,979.7833333333333,-0.191,63.999901,i1,3.9679318e-9,1
transfer,1,GC,10,979.7833333333333,-0.192,64.333237,i1,4.0067545e-9,1
transfer,1,GC,10,979.7833333333333,-0.193,64.666573,i1,4.044618e-9,1
transfer,1,GC,10,979.7833333333333,-0.194,64.999908,i1,4.1010142e-9,1
transfer,1,GC,10,979.7833333333333,-0.195,65.333244,i1,4.1303303e-9,1
transfer,1,GC,10,979.7833333333333,-0.196,65.66658,i1,4.196552e-9,1
transfer,1,GC,10,979.7833333333333,-0.197,65.999916,i1,4.3587107e-9,1
transfer,1,GC,10,979.7833333333333,-0.198,66.333252,i1,4.4377937e-9,1
transfer,1,GC,10,979.7833333333333,-0.199,66.666588,i1,4.5163961e-9,1
transfer,1,GC,10,979.7833333333333,-0.2,66.999924,i1,4.5742303e-9,1
transfer,1,GC,10,979.7833333333333,-0.201,67.33326,i1,4.6041864e-9,1
transfer,1,GC,10,979.7833333333333,-0.202,67.666595,i1,4.6803925e-9,1
transfer,1,GC,10,979.7833333333333,-0.203,67.999931,i1,4.8117972e-9,1
transfer,1,GC,10,979.7833333333333,-0.204,68.333267,i1,4.9549445e-9,1
transfer,1,GC,10,979.7833333333333,-0.205,68.666603,i1,4.9832227e-9,1
transfer,1,GC,10,979.7833333333333,-0.206,68.999939,i1,5.0688551e-9,1
transfer,1,GC,10,979.7833333333333,-0.207,69.333275,i1,5.1450617e-9,1
transfer,1,GC,10,979.7833333333333,-0.208,69.666611,i1,5.3367768e-9,1
transfer,1,GC,10,979.7833333333333,-0.209,69.999947,i1,5.4693796e-9,1
transfer,1,GC,10,979.7833333333333,-0.21,70.333282,i1,5.5628409e-9,1
transfer,1,GC,10,979.7833333333333,-0.211,70.666618,i1,5.6471952e-9,1
transfer,1,GC,10,979.7833333333333,-0.212,70.999954,i1,5.8619163e-9,1
transfer,1,GC,10,979.7833333333333,-0.213,71.33329,i1,6.005223e-9,1
transfer,1,GC,10,979.7833333333333,-0.214,71.666626,i1,6.075918e-9,1
transfer,1,GC,10,979.7833333333333,-0.215,71.999962,i1,6.2307275e-9,1
transfer,1,GC,10,979.7833333333333,-0.216,72.333298,i1,6.452638e-9,1
transfer,1,GC,10,979.7833333333333,-0.217,72.666634,i1,6.5552852e-9,1
transfer,1,GC,10,979.7833333333333,-0.218,72.999969,i1,6.7971655e-9,1
transfer,1,GC,10,979.7833333333333,-0.219,73.333305,i1,6.9208221e-9,1
transfer,1,GC,10,979.7833333333333,-0.22,73.666641,i1,7.0200339e-9,1
transfer,1,GC,10,979.7833333333333,-0.221,73.999977,i1,7.272619e-9,1
transfer,1,GC,10,979.7833333333333,-0.222,74.333313,i1,7.4802307e-9,1
transfer,1,GC,10,979.7833333333333,-0.223,74.666649,i1,7.7014217e-9,1
transfer,1,GC,10,979.7833333333333,-0.224,74.999985,i1,7.9544051e-9,1
transfer,1,GC,10,979.7833333333333,-0.225,75.333321,i1,8.1109723e-9,1
transfer,1,GC,10,979.7833333333333,-0.226,75.666656,i1,8.4460741e-9,1
transfer,1,GC,10,979.7833333333333,-0.227,75.999992,i1,8.6429814e-9,1
transfer,1,GC,10,979.7833333333333,-0.228,76.333328,i1,8.9351868e-9,1
transfer,1,GC,10,979.7833333333333,-0.229,76.666664,i1,9.1952002e-9,1
transfer,1,GC,10,979.7833333333333,-0.23,77,i1,9.4606456e-9,1
transfer,1,GC,10,979.7833333333333,-0.231,77.333336,i1,9.7990229e-9,1
transfer,1,GC,10,979.7833333333333,-0.232,77.666672,i1,1.0011187e-8,1
transfer,1,GC,10,979.7833333333333,-0.233,78.000008,i1,1.0389985e-8,1
transfer,1,GC,10,979.7833333333333,-0.234,78.333344,i1,1.0617805e-8,1
transfer,1,GC,10,979.7833333333333,-0.235,78.666679,i1,1.0925667e-8,1
transfer,1,GC,10,979.7833333333333,-0.236,79.000015,i1,1.1343126e-8,1
transfer,1,GC,10,979.7833333333333,-0.237,79.333351,i1,1.1698519e-8,1
transfer,1,GC,10,979.7833333333333,-0.238,79.666687,i1,1.200031e-8,1
transfer,1,GC,10,979.7833333333333,-0.239,80.000023,i1,1.2426397e-8,1
transfer,1,GC,10,979.7833333333333,-0.24,80.333359,i1,1.2826602e-8,1
transfer,1,GC,10,979.7833333333333,-0.241,80.666695,i1,1.3195174e-8,1
